"","X","sex","age","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G3","intercept","GradeCat","CatSchool","meanGradeCatabsences","meansexage","meanfamsizeage","meanPstatusage","meanMjobage","meanFjobage","meanguardianage","meanschoolsupage","meanfamsupage","meanpaidage","meanactivitiesage","meannurseryage","meaninternetage","meanromanticage","meanhigherage","meansextraveltime","meanfamsizetraveltime","meanPstatustraveltime","meanMjobtraveltime","meanFjobtraveltime","meanguardiantraveltime","meanschoolsuptraveltime","meanfamsuptraveltime","meanpaidtraveltime","meanactivitiestraveltime","meannurserytraveltime","meaninternettraveltime","meanromantictraveltime","meanhighertraveltime","meansexstudytime","meanfamsizestudytime","meanPstatusstudytime","meanMjobstudytime","meanFjobstudytime","meanguardianstudytime","meanschoolsupstudytime","meanfamsupstudytime","meanpaidstudytime","meanactivitiesstudytime","meannurserystudytime","meaninternetstudytime","meanromanticstudytime","meanhigherstudytime","meansexfreetime","meanfamsizefreetime","meanPstatusfreetime","meanMjobfreetime","meanFjobfreetime","meanguardianfreetime","meanschoolsupfreetime","meanfamsupfreetime","meanpaidfreetime","meanactivitiesfreetime","meannurseryfreetime","meaninternetfreetime","meanromanticfreetime","meanhigherfreetime","meansexhealth","meanfamsizehealth","meanPstatushealth","meanMjobhealth","meanFjobhealth","meanguardianhealth","meanschoolsuphealth","meanfamsuphealth","meanpaidhealth","meanactivitieshealth","meannurseryhealth","meaninternethealth","meanromantichealth","meanhigherhealth","meansexabsences","meanfamsizeabsences","meanPstatusabsences","meanMjobabsences","meanFjobabsences","meanguardianabsences","meanschoolsupabsences","meanfamsupabsences","meanpaidabsences","meanactivitiesabsences","meannurseryabsences","meaninternetabsences","meanromanticabsences","meanhigherabsences","meansexfamrel","meanfamsizefamrel","meanPstatusfamrel","meanMjobfamrel","meanFjobfamrel","meanguardianfamrel","meanschoolsupfamrel","meanfamsupfamrel","meanpaidfamrel","meanactivitiesfamrel","meannurseryfamrel","meaninternetfamrel","meanromanticfamrel","meanhigherfamrel","meansexgoout","meanfamsizegoout","meanPstatusgoout","meanMjobgoout","meanFjobgoout","meanguardiangoout","meanschoolsupgoout","meanfamsupgoout","meanpaidgoout","meanactivitiesgoout","meannurserygoout","meaninternetgoout","meanromanticgoout","meanhighergoout","meansexDalc","meanfamsizeDalc","meanPstatusDalc","meanMjobDalc","meanFjobDalc","meanguardianDalc","meanschoolsupDalc","meanfamsupDalc","meanpaidDalc","meanactivitiesDalc","meannurseryDalc","meaninternetDalc","meanromanticDalc","meanhigherDalc","meansexWalc","meanfamsizeWalc","meanPstatusWalc","meanMjobWalc","meanFjobWalc","meanguardianWalc","meanschoolsupWalc","meanfamsupWalc","meanpaidWalc","meanactivitiesWalc","meannurseryWalc","meaninternetWalc","meanromanticWalc","meanhigherWalc"
"124",123,"M",16,"GT3","T",4,4,"health","other","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",3,4,4,1,4,5,18,13,1,"Passed",0,6.36271186440678,16.6577540106952,16.6654804270463,16.7090395480226,16.3529411764706,16.705069124424,16.5824175824176,16.8197674418605,16.5537190082645,16.7383177570093,16.5671641791045,16.640127388535,16.6322188449848,16.5475285171103,16.6346666666667,1.49197860962567,1.41992882562278,1.45480225988701,1.20588235294118,1.50691244239631,1.42124542124542,1.45058139534884,1.44628099173554,1.49065420560748,1.44278606965174,1.43630573248408,1.41337386018237,1.43726235741445,1.43466666666667,1.76470588235294,2.07473309608541,2.04237288135593,2,2.00460829493088,2.02197802197802,2.02325581395349,2.13223140495868,1.90654205607477,2.10945273631841,2.07006369426752,2.05775075987842,2.00380228136882,2.06933333333333,3.48663101604278,3.22419928825623,3.24858757062147,3.20588235294118,3.27188940092166,3.21611721611722,3.25290697674419,3.24380165289256,3.29439252336449,3.32338308457711,3.22292993630573,3.25835866261398,3.24334600760456,3.22133333333333,3.76470588235294,3.58007117437722,3.56497175141243,3.76470588235294,3.55299539170507,3.53113553113553,3.57267441860465,3.58677685950413,3.65420560747664,3.58706467661692,3.54140127388535,3.50455927051672,3.52851711026616,3.54933333333333,5.14438502673797,5.52669039145907,5.34180790960452,4.55882352941176,5.8294930875576,5.83516483516483,5.63953488372093,5.86363636363636,5.65420560747664,5.60199004975124,5.78662420382166,6.07294832826748,4.84030418250951,5.60533333333333,4,3.95729537366548,3.95197740112994,3.76470588235294,3.95852534562212,3.93772893772894,3.94476744186047,3.9297520661157,3.94392523364486,3.98009950248756,3.94267515923567,3.95744680851064,3.98479087452471,3.94933333333333,3.19786096256684,3.09252669039146,3.11016949152542,3.32352941176471,3.15668202764977,3.16849816849817,3.125,3.09504132231405,3.0981308411215,3.1592039800995,3.11146496815287,3.14589665653495,3.10266159695817,3.09866666666667,1.73262032085562,1.42348754448399,1.47175141242938,1.26470588235294,1.41935483870968,1.45054945054945,1.48837209302326,1.45867768595041,1.42990654205607,1.4228855721393,1.44267515923567,1.49544072948328,1.47148288973384,1.46666666666667,2.66310160427807,2.20640569395018,2.29378531073446,2.38235294117647,2.35023041474654,2.2967032967033,2.3343023255814,2.20247933884298,2.2196261682243,2.24378109452736,2.22611464968153,2.29787234042553,2.30038022813688,2.26133333333333
"125",124,"F",16,"GT3","T",2,2,"other","other","mother",1,2,0,"no","no","yes","no","yes","yes","yes","yes",5,4,4,1,1,5,0,8,1,"Failed",0,6.36271186440678,16.7307692307692,16.6654804270463,16.7090395480226,16.7517730496454,16.705069124424,16.5824175824176,16.8197674418605,16.921568627451,16.646408839779,16.8298969072165,16.640127388535,16.6322188449848,16.9924242424242,16.6346666666667,1.40865384615385,1.41992882562278,1.45480225988701,1.4822695035461,1.50691244239631,1.42124542124542,1.45058139534884,1.45098039215686,1.39779005524862,1.45360824742268,1.43630573248408,1.41337386018237,1.46969696969697,1.43466666666667,2.27884615384615,2.07473309608541,2.04237288135593,2.02836879432624,2.00460829493088,2.02197802197802,2.02325581395349,1.88235294117647,2.1878453038674,1.95876288659794,2.07006369426752,2.05775075987842,2.09848484848485,2.06933333333333,3.00961538461538,3.22419928825623,3.24858757062147,3.21985815602837,3.27188940092166,3.21611721611722,3.25290697674419,3.22222222222222,3.16574585635359,3.14432989690722,3.22292993630573,3.25835866261398,3.21969696969697,3.22133333333333,3.36538461538462,3.58007117437722,3.56497175141243,3.48936170212766,3.55299539170507,3.53113553113553,3.57267441860465,3.50326797385621,3.43646408839779,3.52061855670103,3.54140127388535,3.50455927051672,3.60606060606061,3.54933333333333,6.21634615384615,5.52669039145907,5.34180790960452,6.17021276595745,5.8294930875576,5.83516483516483,5.63953488372093,5.4640522875817,5.77348066298343,5.81958762886598,5.78662420382166,6.07294832826748,7.43939393939394,5.60533333333333,3.89423076923077,3.95729537366548,3.95197740112994,3.97163120567376,3.95852534562212,3.93772893772894,3.94476744186047,3.96732026143791,3.94475138121547,3.90721649484536,3.94267515923567,3.95744680851064,3.86363636363636,3.94933333333333,3.02884615384615,3.09252669039146,3.11016949152542,3.1063829787234,3.15668202764977,3.16849816849817,3.125,3.13071895424837,3.12154696132597,3.05670103092783,3.11146496815287,3.14589665653495,3.12121212121212,3.09866666666667,1.25480769230769,1.42348754448399,1.47175141242938,1.50354609929078,1.41935483870968,1.45054945054945,1.48837209302326,1.51633986928105,1.5414364640884,1.54123711340206,1.44267515923567,1.49544072948328,1.5,1.46666666666667,1.95673076923077,2.20640569395018,2.29378531073446,2.24822695035461,2.35023041474654,2.2967032967033,2.3343023255814,2.43137254901961,2.37569060773481,2.34020618556701,2.22611464968153,2.29787234042553,2.27272727272727,2.26133333333333
"126",125,"M",15,"GT3","T",3,4,"services","services","father",1,1,0,"yes","no","no","no","yes","yes","yes","no",5,5,5,3,2,5,0,12,1,"Passed",0,6.36271186440678,16.6577540106952,16.6654804270463,16.7090395480226,16.6796116504854,16.7837837837838,16.4333333333333,15.8627450980392,16.921568627451,16.7383177570093,16.8298969072165,16.640127388535,16.6322188449848,16.5475285171103,16.6346666666667,1.49197860962567,1.41992882562278,1.45480225988701,1.38834951456311,1.41441441441441,1.48888888888889,1.43137254901961,1.45098039215686,1.49065420560748,1.45360824742268,1.43630573248408,1.41337386018237,1.43726235741445,1.43466666666667,1.76470588235294,2.07473309608541,2.04237288135593,2.02912621359223,2.04504504504505,2.04444444444444,2.11764705882353,1.88235294117647,1.90654205607477,1.95876288659794,2.07006369426752,2.05775075987842,2.00380228136882,2.06933333333333,3.48663101604278,3.22419928825623,3.24858757062147,3.27184466019417,3.15315315315315,3.21111111111111,3.11764705882353,3.22222222222222,3.29439252336449,3.14432989690722,3.22292993630573,3.25835866261398,3.24334600760456,3.22133333333333,3.76470588235294,3.58007117437722,3.56497175141243,3.74757281553398,3.46846846846847,3.7,3.43137254901961,3.50326797385621,3.65420560747664,3.52061855670103,3.54140127388535,3.50455927051672,3.52851711026616,3.54933333333333,5.14438502673797,5.52669039145907,5.34180790960452,6.01941747572816,5.87387387387387,3.97777777777778,6.17647058823529,5.4640522875817,5.65420560747664,5.81958762886598,5.78662420382166,6.07294832826748,4.84030418250951,5.60533333333333,4,3.95729537366548,3.95197740112994,4.02912621359223,4.01801801801802,3.91111111111111,3.94117647058824,3.96732026143791,3.94392523364486,3.90721649484536,3.94267515923567,3.95744680851064,3.98479087452471,3.94933333333333,3.19786096256684,3.09252669039146,3.11016949152542,3.13592233009709,3.09009009009009,2.94444444444444,3,3.13071895424837,3.0981308411215,3.05670103092783,3.11146496815287,3.14589665653495,3.10266159695817,3.09866666666667,1.73262032085562,1.42348754448399,1.47175141242938,1.52427184466019,1.63963963963964,1.53333333333333,1.43137254901961,1.51633986928105,1.42990654205607,1.54123711340206,1.44267515923567,1.49544072948328,1.47148288973384,1.46666666666667,2.66310160427807,2.20640569395018,2.29378531073446,2.28155339805825,2.47747747747748,2.34444444444444,2,2.43137254901961,2.2196261682243,2.34020618556701,2.22611464968153,2.29787234042553,2.30038022813688,2.26133333333333
"127",126,"F",15,"LE3","A",3,4,"other","other","mother",1,2,0,"yes","no","no","yes","yes","yes","yes","yes",5,3,2,1,1,1,0,11,1,"Passed",0,6.36271186440678,16.7307692307692,16.7719298245614,16.5853658536585,16.7517730496454,16.705069124424,16.5824175824176,15.8627450980392,16.921568627451,16.7383177570093,16.5671641791045,16.640127388535,16.6322188449848,16.9924242424242,16.6346666666667,1.40865384615385,1.51754385964912,1.39024390243902,1.4822695035461,1.50691244239631,1.42124542124542,1.43137254901961,1.45098039215686,1.49065420560748,1.44278606965174,1.43630573248408,1.41337386018237,1.46969696969697,1.43466666666667,2.27884615384615,1.93859649122807,1.97560975609756,2.02836879432624,2.00460829493088,2.02197802197802,2.11764705882353,1.88235294117647,1.90654205607477,2.10945273631841,2.07006369426752,2.05775075987842,2.09848484848485,2.06933333333333,3.00961538461538,3.26315789473684,3.1219512195122,3.21985815602837,3.27188940092166,3.21611721611722,3.11764705882353,3.22222222222222,3.29439252336449,3.32338308457711,3.22292993630573,3.25835866261398,3.21969696969697,3.22133333333333,3.36538461538462,3.49122807017544,3.46341463414634,3.48936170212766,3.55299539170507,3.53113553113553,3.43137254901961,3.50326797385621,3.65420560747664,3.58706467661692,3.54140127388535,3.50455927051672,3.60606060606061,3.54933333333333,6.21634615384615,6.15789473684211,8.87804878048781,6.17021276595745,5.8294930875576,5.83516483516483,6.17647058823529,5.4640522875817,5.65420560747664,5.60199004975124,5.78662420382166,6.07294832826748,7.43939393939394,5.60533333333333,3.89423076923077,3.91228070175439,3.8780487804878,3.97163120567376,3.95852534562212,3.93772893772894,3.94117647058824,3.96732026143791,3.94392523364486,3.98009950248756,3.94267515923567,3.95744680851064,3.86363636363636,3.94933333333333,3.02884615384615,3.14912280701754,3.09756097560976,3.1063829787234,3.15668202764977,3.16849816849817,3,3.13071895424837,3.0981308411215,3.1592039800995,3.11146496815287,3.14589665653495,3.12121212121212,3.09866666666667,1.25480769230769,1.62280701754386,1.5609756097561,1.50354609929078,1.41935483870968,1.45054945054945,1.43137254901961,1.51633986928105,1.42990654205607,1.4228855721393,1.44267515923567,1.49544072948328,1.5,1.46666666666667,1.95673076923077,2.5,2.26829268292683,2.24822695035461,2.35023041474654,2.2967032967033,2,2.43137254901961,2.2196261682243,2.24378109452736,2.22611464968153,2.29787234042553,2.27272727272727,2.26133333333333
"128",127,"F",19,"GT3","T",0,1,"at_home","other","other",1,2,3,"no","yes","no","no","no","no","no","no",3,4,2,1,1,5,2,9,1,"Failed",0,6.36271186440678,16.7307692307692,16.6654804270463,16.7090395480226,16.9661016949153,16.705069124424,18.40625,16.8197674418605,16.5537190082645,16.7383177570093,16.8298969072165,16.9135802469136,17.0151515151515,16.5475285171103,17.85,1.40865384615385,1.41992882562278,1.45480225988701,1.69491525423729,1.50691244239631,1.5625,1.45058139534884,1.44628099173554,1.49065420560748,1.45360824742268,1.49382716049383,1.62121212121212,1.43726235741445,1.7,2.27884615384615,2.07473309608541,2.04237288135593,2.10169491525424,2.00460829493088,2.125,2.02325581395349,2.13223140495868,1.90654205607477,1.95876288659794,1.90123456790123,1.92424242424242,2.00380228136882,1.4,3.00961538461538,3.22419928825623,3.24858757062147,3.01694915254237,3.27188940092166,3.46875,3.25290697674419,3.24380165289256,3.29439252336449,3.14432989690722,3.28395061728395,3.12121212121212,3.24334600760456,3.5,3.36538461538462,3.58007117437722,3.56497175141243,3.27118644067797,3.55299539170507,3.34375,3.57267441860465,3.58677685950413,3.65420560747664,3.52061855670103,3.60493827160494,3.8030303030303,3.52851711026616,3.65,6.21634615384615,5.52669039145907,5.34180790960452,4.69491525423729,5.8294930875576,9.5,5.63953488372093,5.86363636363636,5.65420560747664,5.81958762886598,5.40740740740741,3.89393939393939,4.84030418250951,7.65,3.89423076923077,3.95729537366548,3.95197740112994,3.88135593220339,3.95852534562212,4.09375,3.94476744186047,3.9297520661157,3.94392523364486,3.90721649484536,3.95061728395062,3.87878787878788,3.98479087452471,3.85,3.02884615384615,3.09252669039146,3.11016949152542,3,3.15668202764977,3.0625,3.125,3.09504132231405,3.0981308411215,3.05670103092783,3.09876543209877,2.92424242424242,3.10266159695817,3.3,1.25480769230769,1.42348754448399,1.47175141242938,1.38983050847458,1.41935483870968,1.59375,1.48837209302326,1.45867768595041,1.42990654205607,1.54123711340206,1.62962962962963,1.40909090909091,1.47148288973384,1.75,1.95673076923077,2.20640569395018,2.29378531073446,2.33898305084746,2.35023041474654,2.09375,2.3343023255814,2.20247933884298,2.2196261682243,2.34020618556701,2.54320987654321,2.25757575757576,2.30038022813688,2.85
"129",128,"M",18,"GT3","T",2,2,"services","other","mother",1,1,2,"no","yes","no","yes","yes","yes","yes","no",3,3,3,1,2,4,0,0,1,"Failed",0,6.36271186440678,16.6577540106952,16.6654804270463,16.7090395480226,16.6796116504854,16.705069124424,16.5824175824176,16.8197674418605,16.5537190082645,16.7383177570093,16.5671641791045,16.640127388535,16.6322188449848,16.5475285171103,16.6346666666667,1.49197860962567,1.41992882562278,1.45480225988701,1.38834951456311,1.50691244239631,1.42124542124542,1.45058139534884,1.44628099173554,1.49065420560748,1.44278606965174,1.43630573248408,1.41337386018237,1.43726235741445,1.43466666666667,1.76470588235294,2.07473309608541,2.04237288135593,2.02912621359223,2.00460829493088,2.02197802197802,2.02325581395349,2.13223140495868,1.90654205607477,2.10945273631841,2.07006369426752,2.05775075987842,2.00380228136882,2.06933333333333,3.48663101604278,3.22419928825623,3.24858757062147,3.27184466019417,3.27188940092166,3.21611721611722,3.25290697674419,3.24380165289256,3.29439252336449,3.32338308457711,3.22292993630573,3.25835866261398,3.24334600760456,3.22133333333333,3.76470588235294,3.58007117437722,3.56497175141243,3.74757281553398,3.55299539170507,3.53113553113553,3.57267441860465,3.58677685950413,3.65420560747664,3.58706467661692,3.54140127388535,3.50455927051672,3.52851711026616,3.54933333333333,5.14438502673797,5.52669039145907,5.34180790960452,6.01941747572816,5.8294930875576,5.83516483516483,5.63953488372093,5.86363636363636,5.65420560747664,5.60199004975124,5.78662420382166,6.07294832826748,4.84030418250951,5.60533333333333,4,3.95729537366548,3.95197740112994,4.02912621359223,3.95852534562212,3.93772893772894,3.94476744186047,3.9297520661157,3.94392523364486,3.98009950248756,3.94267515923567,3.95744680851064,3.98479087452471,3.94933333333333,3.19786096256684,3.09252669039146,3.11016949152542,3.13592233009709,3.15668202764977,3.16849816849817,3.125,3.09504132231405,3.0981308411215,3.1592039800995,3.11146496815287,3.14589665653495,3.10266159695817,3.09866666666667,1.73262032085562,1.42348754448399,1.47175141242938,1.52427184466019,1.41935483870968,1.45054945054945,1.48837209302326,1.45867768595041,1.42990654205607,1.4228855721393,1.44267515923567,1.49544072948328,1.47148288973384,1.46666666666667,2.66310160427807,2.20640569395018,2.29378531073446,2.28155339805825,2.35023041474654,2.2967032967033,2.3343023255814,2.20247933884298,2.2196261682243,2.24378109452736,2.22611464968153,2.29787234042553,2.30038022813688,2.26133333333333
"130",129,"M",16,"GT3","T",4,4,"teacher","teacher","mother",1,1,0,"no","no","yes","yes","yes","yes","yes","no",3,5,5,2,5,4,8,18,1,"Passed",0,3.78,16.6577540106952,16.6654804270463,16.7090395480226,16.5172413793103,16.3793103448276,16.5824175824176,16.8197674418605,16.921568627451,16.646408839779,16.5671641791045,16.640127388535,16.6322188449848,16.5475285171103,16.6346666666667,1.49197860962567,1.41992882562278,1.45480225988701,1.36206896551724,1.48275862068966,1.42124542124542,1.45058139534884,1.45098039215686,1.39779005524862,1.44278606965174,1.43630573248408,1.41337386018237,1.43726235741445,1.43466666666667,1.76470588235294,2.07473309608541,2.04237288135593,2.01724137931034,1.86206896551724,2.02197802197802,2.02325581395349,1.88235294117647,2.1878453038674,2.10945273631841,2.07006369426752,2.05775075987842,2.00380228136882,2.06933333333333,3.48663101604278,3.22419928825623,3.24858757062147,3.44827586206897,3.24137931034483,3.21611721611722,3.25290697674419,3.22222222222222,3.16574585635359,3.32338308457711,3.22292993630573,3.25835866261398,3.24334600760456,3.22133333333333,3.76470588235294,3.58007117437722,3.56497175141243,3.53448275862069,3.6551724137931,3.53113553113553,3.57267441860465,3.50326797385621,3.43646408839779,3.58706467661692,3.54140127388535,3.50455927051672,3.52851711026616,3.54933333333333,5.14438502673797,5.52669039145907,5.34180790960452,5.74137931034483,5,5.83516483516483,5.63953488372093,5.4640522875817,5.77348066298343,5.60199004975124,5.78662420382166,6.07294832826748,4.84030418250951,5.60533333333333,4,3.95729537366548,3.95197740112994,3.89655172413793,3.72413793103448,3.93772893772894,3.94476744186047,3.96732026143791,3.94475138121547,3.98009950248756,3.94267515923567,3.95744680851064,3.98479087452471,3.94933333333333,3.19786096256684,3.09252669039146,3.11016949152542,3.05172413793103,3.03448275862069,3.16849816849817,3.125,3.13071895424837,3.12154696132597,3.1592039800995,3.11146496815287,3.14589665653495,3.10266159695817,3.09866666666667,1.73262032085562,1.42348754448399,1.47175141242938,1.56896551724138,1.48275862068966,1.45054945054945,1.48837209302326,1.51633986928105,1.5414364640884,1.4228855721393,1.44267515923567,1.49544072948328,1.47148288973384,1.46666666666667,2.66310160427807,2.20640569395018,2.29378531073446,2.31034482758621,1.86206896551724,2.2967032967033,2.3343023255814,2.43137254901961,2.37569060773481,2.24378109452736,2.22611464968153,2.29787234042553,2.30038022813688,2.26133333333333
"131",130,"F",15,"GT3","T",3,4,"services","teacher","father",2,3,2,"no","yes","no","no","yes","yes","yes","yes",4,2,2,2,2,5,0,0,1,"Failed",0,6.36271186440678,16.7307692307692,16.6654804270463,16.7090395480226,16.6796116504854,16.3793103448276,16.4333333333333,16.8197674418605,16.5537190082645,16.7383177570093,16.8298969072165,16.640127388535,16.6322188449848,16.9924242424242,16.6346666666667,1.40865384615385,1.41992882562278,1.45480225988701,1.38834951456311,1.48275862068966,1.48888888888889,1.45058139534884,1.44628099173554,1.49065420560748,1.45360824742268,1.43630573248408,1.41337386018237,1.46969696969697,1.43466666666667,2.27884615384615,2.07473309608541,2.04237288135593,2.02912621359223,1.86206896551724,2.04444444444444,2.02325581395349,2.13223140495868,1.90654205607477,1.95876288659794,2.07006369426752,2.05775075987842,2.09848484848485,2.06933333333333,3.00961538461538,3.22419928825623,3.24858757062147,3.27184466019417,3.24137931034483,3.21111111111111,3.25290697674419,3.24380165289256,3.29439252336449,3.14432989690722,3.22292993630573,3.25835866261398,3.21969696969697,3.22133333333333,3.36538461538462,3.58007117437722,3.56497175141243,3.74757281553398,3.6551724137931,3.7,3.57267441860465,3.58677685950413,3.65420560747664,3.52061855670103,3.54140127388535,3.50455927051672,3.60606060606061,3.54933333333333,6.21634615384615,5.52669039145907,5.34180790960452,6.01941747572816,5,3.97777777777778,5.63953488372093,5.86363636363636,5.65420560747664,5.81958762886598,5.78662420382166,6.07294832826748,7.43939393939394,5.60533333333333,3.89423076923077,3.95729537366548,3.95197740112994,4.02912621359223,3.72413793103448,3.91111111111111,3.94476744186047,3.9297520661157,3.94392523364486,3.90721649484536,3.94267515923567,3.95744680851064,3.86363636363636,3.94933333333333,3.02884615384615,3.09252669039146,3.11016949152542,3.13592233009709,3.03448275862069,2.94444444444444,3.125,3.09504132231405,3.0981308411215,3.05670103092783,3.11146496815287,3.14589665653495,3.12121212121212,3.09866666666667,1.25480769230769,1.42348754448399,1.47175141242938,1.52427184466019,1.48275862068966,1.53333333333333,1.48837209302326,1.45867768595041,1.42990654205607,1.54123711340206,1.44267515923567,1.49544072948328,1.5,1.46666666666667,1.95673076923077,2.20640569395018,2.29378531073446,2.28155339805825,1.86206896551724,2.34444444444444,2.3343023255814,2.20247933884298,2.2196261682243,2.34020618556701,2.22611464968153,2.29787234042553,2.27272727272727,2.26133333333333
"132",131,"F",15,"GT3","T",1,1,"at_home","other","mother",3,1,0,"no","yes","no","yes","no","yes","yes","yes",4,3,3,1,2,4,0,0,1,"Failed",0,6.36271186440678,16.7307692307692,16.6654804270463,16.7090395480226,16.9661016949153,16.705069124424,16.5824175824176,16.8197674418605,16.5537190082645,16.7383177570093,16.5671641791045,16.9135802469136,16.6322188449848,16.9924242424242,16.6346666666667,1.40865384615385,1.41992882562278,1.45480225988701,1.69491525423729,1.50691244239631,1.42124542124542,1.45058139534884,1.44628099173554,1.49065420560748,1.44278606965174,1.49382716049383,1.41337386018237,1.46969696969697,1.43466666666667,2.27884615384615,2.07473309608541,2.04237288135593,2.10169491525424,2.00460829493088,2.02197802197802,2.02325581395349,2.13223140495868,1.90654205607477,2.10945273631841,1.90123456790123,2.05775075987842,2.09848484848485,2.06933333333333,3.00961538461538,3.22419928825623,3.24858757062147,3.01694915254237,3.27188940092166,3.21611721611722,3.25290697674419,3.24380165289256,3.29439252336449,3.32338308457711,3.28395061728395,3.25835866261398,3.21969696969697,3.22133333333333,3.36538461538462,3.58007117437722,3.56497175141243,3.27118644067797,3.55299539170507,3.53113553113553,3.57267441860465,3.58677685950413,3.65420560747664,3.58706467661692,3.60493827160494,3.50455927051672,3.60606060606061,3.54933333333333,6.21634615384615,5.52669039145907,5.34180790960452,4.69491525423729,5.8294930875576,5.83516483516483,5.63953488372093,5.86363636363636,5.65420560747664,5.60199004975124,5.40740740740741,6.07294832826748,7.43939393939394,5.60533333333333,3.89423076923077,3.95729537366548,3.95197740112994,3.88135593220339,3.95852534562212,3.93772893772894,3.94476744186047,3.9297520661157,3.94392523364486,3.98009950248756,3.95061728395062,3.95744680851064,3.86363636363636,3.94933333333333,3.02884615384615,3.09252669039146,3.11016949152542,3,3.15668202764977,3.16849816849817,3.125,3.09504132231405,3.0981308411215,3.1592039800995,3.09876543209877,3.14589665653495,3.12121212121212,3.09866666666667,1.25480769230769,1.42348754448399,1.47175141242938,1.38983050847458,1.41935483870968,1.45054945054945,1.48837209302326,1.45867768595041,1.42990654205607,1.4228855721393,1.62962962962963,1.49544072948328,1.5,1.46666666666667,1.95673076923077,2.20640569395018,2.29378531073446,2.33898305084746,2.35023041474654,2.2967032967033,2.3343023255814,2.20247933884298,2.2196261682243,2.24378109452736,2.54320987654321,2.29787234042553,2.27272727272727,2.26133333333333
"133",132,"F",17,"LE3","T",2,2,"other","other","father",1,1,0,"no","yes","no","no","yes","yes","yes","yes",3,4,4,1,3,5,12,12,1,"Passed",0,6.36271186440678,16.7307692307692,16.7719298245614,16.7090395480226,16.7517730496454,16.705069124424,16.4333333333333,16.8197674418605,16.5537190082645,16.7383177570093,16.8298969072165,16.640127388535,16.6322188449848,16.9924242424242,16.6346666666667,1.40865384615385,1.51754385964912,1.45480225988701,1.4822695035461,1.50691244239631,1.48888888888889,1.45058139534884,1.44628099173554,1.49065420560748,1.45360824742268,1.43630573248408,1.41337386018237,1.46969696969697,1.43466666666667,2.27884615384615,1.93859649122807,2.04237288135593,2.02836879432624,2.00460829493088,2.04444444444444,2.02325581395349,2.13223140495868,1.90654205607477,1.95876288659794,2.07006369426752,2.05775075987842,2.09848484848485,2.06933333333333,3.00961538461538,3.26315789473684,3.24858757062147,3.21985815602837,3.27188940092166,3.21111111111111,3.25290697674419,3.24380165289256,3.29439252336449,3.14432989690722,3.22292993630573,3.25835866261398,3.21969696969697,3.22133333333333,3.36538461538462,3.49122807017544,3.56497175141243,3.48936170212766,3.55299539170507,3.7,3.57267441860465,3.58677685950413,3.65420560747664,3.52061855670103,3.54140127388535,3.50455927051672,3.60606060606061,3.54933333333333,6.21634615384615,6.15789473684211,5.34180790960452,6.17021276595745,5.8294930875576,3.97777777777778,5.63953488372093,5.86363636363636,5.65420560747664,5.81958762886598,5.78662420382166,6.07294832826748,7.43939393939394,5.60533333333333,3.89423076923077,3.91228070175439,3.95197740112994,3.97163120567376,3.95852534562212,3.91111111111111,3.94476744186047,3.9297520661157,3.94392523364486,3.90721649484536,3.94267515923567,3.95744680851064,3.86363636363636,3.94933333333333,3.02884615384615,3.14912280701754,3.11016949152542,3.1063829787234,3.15668202764977,2.94444444444444,3.125,3.09504132231405,3.0981308411215,3.05670103092783,3.11146496815287,3.14589665653495,3.12121212121212,3.09866666666667,1.25480769230769,1.62280701754386,1.47175141242938,1.50354609929078,1.41935483870968,1.53333333333333,1.48837209302326,1.45867768595041,1.42990654205607,1.54123711340206,1.44267515923567,1.49544072948328,1.5,1.46666666666667,1.95673076923077,2.5,2.29378531073446,2.24822695035461,2.35023041474654,2.34444444444444,2.3343023255814,2.20247933884298,2.2196261682243,2.34020618556701,2.22611464968153,2.29787234042553,2.27272727272727,2.26133333333333
